source,target,gate,beta,K,n,sign
NF-kB-p65_pS536,CHK1_pS345,2.061153470123145e-09,0.00012060166773153469,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,CHK1_pS345,2.061153470123145e-09,0.00012060166773153469,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,CHK1_pS345,2.061153470123145e-09,0.00012060166773153469,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,CHK1_pS345,2.061153470123145e-09,0.00012060166045557708,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,CHK1_pS345,2.061153470123145e-09,0.00012060166045557708,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,CHK1_pS345,2.061153470123145e-09,0.00012060166045557708,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,CHK1_pS345,2.061153470123145e-09,0.00012060166045557708,0.6931481957435608,0.6931481957435608,inhibition
HER2_pY1248,CHK1_pS345,2.061153470123145e-09,0.00012060165317961946,0.6931481957435608,0.6931481957435608,inhibition
MEK1_pS217_S221,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693314445437863,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693313717842102,0.6931481957435608,0.6931481957435608,inhibition
BAD_pS112,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693307169480249,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693305714288726,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693304986692965,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693304259097204,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693304259097204,0.6931481957435608,0.6931481957435608,inhibition
AKT_pT308,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693300621118397,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693300621118397,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693299893522635,0.6931481957435608,0.6931481957435608,inhibition
c-JUN_pS73,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693299893522635,0.6931481957435608,0.6931481957435608,inhibition
CHK2_pT68,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693298438331112,0.6931481957435608,0.6931481957435608,inhibition
YB-1_PS102,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693297710735351,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693294072756544,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693293345160782,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693292617565021,0.6931481957435608,0.6931481957435608,inhibition
JNK_pT183_pT185,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693292617565021,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693291162373498,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693289707181975,0.6931481957435608,0.6931481957435608,inhibition
p90RSK_pT359_S363,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693289707181975,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693288979586214,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693288979586214,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693287524394691,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693287524394691,0.6931481957435608,0.6931481957435608,activation
MAPK_pT202_Y204,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.0001169328679679893,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693284614011645,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1068,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693282431224361,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1173,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.000116932817036286,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.000116932817036286,0.6931481957435608,0.6931481957435608,inhibition
p38_pT180_Y182,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693280248437077,0.6931481957435608,0.6931481957435608,activation
HER2_pY1248,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693279520841315,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693278793245554,0.6931481957435608,0.6931481957435608,inhibition
S6_pS235_S236,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693278065649793,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693277338054031,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.0001169327661045827,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.0001169327661045827,0.6931481957435608,0.6931481957435608,inhibition
NF-kB-p65_pS536,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693273700075224,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,GSK3-alpha-beta_pS21_S9,2.061153470123145e-09,0.00011693256965372711,0.6931481957435608,0.6931481957435608,inhibition
YB-1_PS102,ER-alpha_pS118,2.061153470123145e-09,0.00011057374649681151,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY992,ER-alpha_pS118,2.061153470123145e-09,0.00011057373194489628,0.6931481957435608,0.6931481957435608,inhibition
S6_pS235_S236,ER-alpha_pS118,2.061153470123145e-09,0.00011057373194489628,0.6931481957435608,0.6931481957435608,inhibition
p90RSK_pT359_S363,ER-alpha_pS118,2.061153470123145e-09,0.00011057373194489628,0.6931481957435608,0.6931481957435608,inhibition
c-JUN_pS73,ER-alpha_pS118,2.061153470123145e-09,0.00011057371739298105,0.6931481957435608,0.6931481957435608,inhibition
AKT_pT308,ER-alpha_pS118,2.061153470123145e-09,0.00011057371011702344,0.6931481957435608,0.6931481957435608,inhibition
BAD_pS112,ER-alpha_pS118,2.061153470123145e-09,0.00011057371011702344,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS21_S9,ER-alpha_pS118,2.061153470123145e-09,0.00011057371011702344,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,ER-alpha_pS118,2.061153470123145e-09,0.00011057371011702344,0.6931481957435608,0.6931481957435608,inhibition
AKT_pS473,ER-alpha_pS118,2.061153470123145e-09,0.00011057370284106582,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,ER-alpha_pS118,2.061153470123145e-09,0.00011057370284106582,0.6931481957435608,0.6931481957435608,inhibition
Rb_pS807_S811,ER-alpha_pS118,2.061153470123145e-09,0.00011057370284106582,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,ER-alpha_pS118,2.061153470123145e-09,0.00011057369556510821,0.6931481957435608,0.6931481957435608,inhibition
JNK_pT183_pT185,ER-alpha_pS118,2.061153470123145e-09,0.00011057369556510821,0.6931481957435608,0.6931481957435608,inhibition
MAPK_pT202_Y204,ER-alpha_pS118,2.061153470123145e-09,0.00011057369556510821,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,ER-alpha_pS118,2.061153470123145e-09,0.00011057369556510821,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,ER-alpha_pS118,2.061153470123145e-09,0.00011057368101319298,0.6931481957435608,0.6931481957435608,inhibition
AMPK_pT172,ER-alpha_pS118,2.061153470123145e-09,0.00011057368101319298,0.6931481957435608,0.6931481957435608,inhibition
HER2_pY1248,ER-alpha_pS118,2.061153470123145e-09,0.00011057368101319298,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,ER-alpha_pS118,2.061153470123145e-09,0.00011057368101319298,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,ER-alpha_pS118,2.061153470123145e-09,0.00011057368101319298,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,ER-alpha_pS118,2.061153470123145e-09,0.00011057368101319298,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,ER-alpha_pS118,2.061153470123145e-09,0.00011057368101319298,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,ER-alpha_pS118,2.061153470123145e-09,0.00011057367373723537,0.6931481957435608,0.6931481957435608,inhibition
CHK2_pT68,ER-alpha_pS118,2.061153470123145e-09,0.00011057367373723537,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,ER-alpha_pS118,2.061153470123145e-09,0.00011057367373723537,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,ER-alpha_pS118,2.061153470123145e-09,0.00011057367373723537,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1173,ER-alpha_pS118,2.061153470123145e-09,0.00011057366646127775,0.6931481957435608,0.6931481957435608,activation
MEK1_pS217_S221,ER-alpha_pS118,2.061153470123145e-09,0.00011057366646127775,0.6931481957435608,0.6931481957435608,inhibition
PDK1_pS241,ER-alpha_pS118,2.061153470123145e-09,0.00011057366646127775,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,ER-alpha_pS118,2.061153470123145e-09,0.00011057366646127775,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,ER-alpha_pS118,2.061153470123145e-09,0.00011057366646127775,0.6931481957435608,0.6931481957435608,inhibition
p38_pT180_Y182,ER-alpha_pS118,2.061153470123145e-09,0.00011057366646127775,0.6931481957435608,0.6931481957435608,activation
NF-kB-p65_pS536,ER-alpha_pS118,2.061153470123145e-09,0.00011057365918532014,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1068,ER-alpha_pS118,2.061153470123145e-09,0.00011057364463340491,0.6931481957435608,0.6931481957435608,activation
PKC-alpha_pS657,ER-alpha_pS118,2.061153470123145e-09,0.00011057364463340491,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,ER-alpha_pS118,2.061153470123145e-09,0.00011057364463340491,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,ER-alpha_pS118,2.061153470123145e-09,0.0001105736373574473,0.6931481957435608,0.6931481957435608,inhibition
CHK2_pT68,c-JUN_pS73,2.061153470123145e-09,0.00010221727279713377,0.6931481957435608,0.6931481957435608,inhibition
S6_pS235_S236,c-JUN_pS73,2.061153470123145e-09,0.00010221727279713377,0.6931481957435608,0.6931481957435608,inhibition
CHK1_pS345,c-JUN_pS73,2.061153470123145e-09,0.00010221725824521855,0.6931481957435608,0.6931481957435608,inhibition
PRAS40_pT246,c-JUN_pS73,2.061153470123145e-09,0.00010221725824521855,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,c-JUN_pS73,2.061153470123145e-09,0.00010221725824521855,0.6931481957435608,0.6931481957435608,activation
p38_pT180_Y182,c-JUN_pS73,2.061153470123145e-09,0.00010221725824521855,0.6931481957435608,0.6931481957435608,activation
Rb_pS807_S811,c-JUN_pS73,2.061153470123145e-09,0.00010221724369330332,0.6931481957435608,0.6931481957435608,activation
p90RSK_pT359_S363,c-JUN_pS73,2.061153470123145e-09,0.00010221724369330332,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS21_S9,c-JUN_pS73,2.061153470123145e-09,0.0001022172364173457,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,c-JUN_pS73,2.061153470123145e-09,0.0001022172364173457,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,c-JUN_pS73,2.061153470123145e-09,0.0001022172364173457,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,c-JUN_pS73,2.061153470123145e-09,0.00010221722914138809,0.6931481957435608,0.6931481957435608,activation
AMPK_pT172,c-JUN_pS73,2.061153470123145e-09,0.00010221722914138809,0.6931481957435608,0.6931481957435608,inhibition
BAD_pS112,c-JUN_pS73,2.061153470123145e-09,0.00010221722914138809,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,c-JUN_pS73,2.061153470123145e-09,0.00010221722914138809,0.6931481957435608,0.6931481957435608,inhibition
p27_pT157,c-JUN_pS73,2.061153470123145e-09,0.00010221722186543047,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,c-JUN_pS73,2.061153470123145e-09,0.00010221722186543047,0.6931481957435608,0.6931481957435608,activation
JNK_pT183_pT185,c-JUN_pS73,2.061153470123145e-09,0.00010221720731351525,0.6931481957435608,0.6931481957435608,inhibition
YB-1_PS102,c-JUN_pS73,2.061153470123145e-09,0.00010221720731351525,0.6931481957435608,0.6931481957435608,inhibition
HER2_pY1248,c-JUN_pS73,2.061153470123145e-09,0.00010221720003755763,0.6931481957435608,0.6931481957435608,inhibition
MAPK_pT202_Y204,c-JUN_pS73,2.061153470123145e-09,0.00010221720003755763,0.6931481957435608,0.6931481957435608,activation
MEK1_pS217_S221,c-JUN_pS73,2.061153470123145e-09,0.00010221720003755763,0.6931481957435608,0.6931481957435608,activation
NF-kB-p65_pS536,c-JUN_pS73,2.061153470123145e-09,0.00010221720003755763,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,c-JUN_pS73,2.061153470123145e-09,0.00010221720003755763,0.6931481957435608,0.6931481957435608,inhibition
c-Met_pY1235,c-JUN_pS73,2.061153470123145e-09,0.00010221720003755763,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,c-JUN_pS73,2.061153470123145e-09,0.00010221719276160002,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,c-JUN_pS73,2.061153470123145e-09,0.00010221719276160002,0.6931481957435608,0.6931481957435608,activation
PDK1_pS241,c-JUN_pS73,2.061153470123145e-09,0.00010221719276160002,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,c-JUN_pS73,2.061153470123145e-09,0.00010221719276160002,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,c-JUN_pS73,2.061153470123145e-09,0.0001022171854856424,0.6931481957435608,0.6931481957435608,activation
4EBP1_pS65,c-JUN_pS73,2.061153470123145e-09,0.00010221717820968479,0.6931481957435608,0.6931481957435608,inhibition
TAZ_pS89,c-JUN_pS73,2.061153470123145e-09,0.00010221717820968479,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,c-JUN_pS73,2.061153470123145e-09,0.00010221717820968479,0.6931481957435608,0.6931481957435608,inhibition
p27_pT198,c-JUN_pS73,2.061153470123145e-09,0.00010221717820968479,0.6931481957435608,0.6931481957435608,inhibition
EGFR_pY1068,c-JUN_pS73,2.061153470123145e-09,0.00010221717093372717,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1173,c-JUN_pS73,2.061153470123145e-09,0.00010221717093372717,0.6931481957435608,0.6931481957435608,inhibition
S6_pS240_S244,c-JUN_pS73,2.061153470123145e-09,0.00010221712727798149,0.6931481957435608,0.6931481957435608,activation
p27_pT157,EGFR_pY992,2.061153470123145e-09,8.531081402907148e-05,0.6931481957435608,0.6931481957435608,inhibition
mTOR_pS2448,EGFR_pY992,2.061153470123145e-09,8.531080675311387e-05,0.6931481957435608,0.6931481957435608,activation
BAD_pS112,EGFR_pY992,2.061153470123145e-09,8.531079947715625e-05,0.6931481957435608,0.6931481957435608,inhibition
GSK3-alpha-beta_pS9,EGFR_pY992,2.061153470123145e-09,8.531079947715625e-05,0.6931481957435608,0.6931481957435608,activation
HER2_pY1248,EGFR_pY992,2.061153470123145e-09,8.531079947715625e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY416,EGFR_pY992,2.061153470123145e-09,8.531079947715625e-05,0.6931481957435608,0.6931481957435608,inhibition
YAP_pS127,EGFR_pY992,2.061153470123145e-09,8.531079947715625e-05,0.6931481957435608,0.6931481957435608,inhibition
CHK2_pT68,EGFR_pY992,2.061153470123145e-09,8.531079220119864e-05,0.6931481957435608,0.6931481957435608,inhibition
PKC-alpha_pS657,EGFR_pY992,2.061153470123145e-09,8.531079220119864e-05,0.6931481957435608,0.6931481957435608,inhibition
Rb_pS807_S811,EGFR_pY992,2.061153470123145e-09,8.531079220119864e-05,0.6931481957435608,0.6931481957435608,activation
p27_pT198,EGFR_pY992,2.061153470123145e-09,8.531079220119864e-05,0.6931481957435608,0.6931481957435608,inhibition
JNK_pT183_pT185,EGFR_pY992,2.061153470123145e-09,8.531078492524102e-05,0.6931481957435608,0.6931481957435608,inhibition
MEK1_pS217_S221,EGFR_pY992,2.061153470123145e-09,8.531078492524102e-05,0.6931481957435608,0.6931481957435608,activation
NF-kB-p65_pS536,EGFR_pY992,2.061153470123145e-09,8.531078492524102e-05,0.6931481957435608,0.6931481957435608,inhibition
S6_pS235_S236,EGFR_pY992,2.061153470123145e-09,8.531078492524102e-05,0.6931481957435608,0.6931481957435608,inhibition
p70S6K_pT389,EGFR_pY992,2.061153470123145e-09,8.531078492524102e-05,0.6931481957435608,0.6931481957435608,activation
AKT_pS473,EGFR_pY992,2.061153470123145e-09,8.531077764928341e-05,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1068,EGFR_pY992,2.061153470123145e-09,8.531077764928341e-05,0.6931481957435608,0.6931481957435608,activation
EGFR_pY1173,EGFR_pY992,2.061153470123145e-09,8.531077764928341e-05,0.6931481957435608,0.6931481957435608,inhibition
ER-alpha_pS118,EGFR_pY992,2.061153470123145e-09,8.531077764928341e-05,0.6931481957435608,0.6931481957435608,inhibition
STAT3_pY705,EGFR_pY992,2.061153470123145e-09,8.531077764928341e-05,0.6931481957435608,0.6931481957435608,inhibition
Src_pY527,EGFR_pY992,2.061153470123145e-09,8.531077764928341e-05,0.6931481957435608,0.6931481957435608,inhibition
p38_pT180_Y182,EGFR_pY992,2.061153470123145e-09,8.531077764928341e-05,0.6931481957435608,0.6931481957435608,activation
p90RSK_pT359_S363,EGFR_pY992,2.061153470123145e-09,8.531077764928341e-05,0.6931481957435608,0.6931481957435608,inhibition
4EBP1_pS65,EGFR_pY992,2.061153470123145e-09,8.53107703733258e-05,0.6931481957435608,0.6931481957435608,inhibition
ACC_pS79,EGFR_pY992,2.061153470123145e-09,8.53107703733258e-05,0.6931481957435608,0.6931481957435608,activation
GSK3-alpha-beta_pS21_S9,EGFR_pY992,2.061153470123145e-09,8.53107703733258e-05,0.6931481957435608,0.6931481957435608,activation
c-Met_pY1235,EGFR_pY992,2.061153470123145e-09,8.53107703733258e-05,0.6931481957435608,0.6931481957435608,inhibition
c-Raf_pS338,EGFR_pY992,2.061153470123145e-09,8.53107703733258e-05,0.6931481957435608,0.6931481957435608,activation
AKT_pT308,EGFR_pY992,2.061153470123145e-09,8.531076309736818e-05,0.6931481957435608,0.6931481957435608,activation
AMPK_pT172,EGFR_pY992,2.061153470123145e-09,8.531076309736818e-05,0.6931481957435608,0.6931481957435608,inhibition
MAPK_pT202_Y204,EGFR_pY992,2.061153470123145e-09,8.531076309736818e-05,0.6931481957435608,0.6931481957435608,activation
S6_pS240_S244,EGFR_pY992,2.061153470123145e-09,8.531076309736818e-05,0.6931481957435608,0.6931481957435608,activation
TAZ_pS89,EGFR_pY992,2.061153470123145e-09,8.531076309736818e-05,0.6931481957435608,0.6931481957435608,inhibition
FOXO3a_pS318_S321,EGFR_pY992,2.061153470123145e-09,8.531075582141057e-05,0.6931481957435608,0.6931481957435608,inhibition
